timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta
1776727634.8752892,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11577368327,17032446062,17793410,27130626,127189,0,0,0,0,0,0,0,0,0,0,0,0,35428182,35397255,35695,35676,1261,0,0,0,0,0,0,0,0
1776727635.375401,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11617440038,17072837627,17834432,27171769,127366,0,0,0,0,0,0,0,0,0,0,0,0,40071711,40391565,41022,41143,177,0,0,0,0,0,0,0,0
1776727635.875515,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11653101115,17108121697,17869567,27206720,127608,0,0,0,0,0,0,0,0,0,0,0,0,35661077,35284070,35135,34951,242,0,0,0,0,0,0,0,0
1776727636.375629,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11688528316,17143518861,17905261,27242392,127636,0,0,0,0,0,0,0,0,0,0,0,0,35427201,35397164,35694,35672,28,0,0,0,0,0,0,0,0
1776727636.8757565,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11729522845,17184484246,17946440,27283561,128152,0,0,0,0,0,0,0,0,0,0,0,0,40994529,40965385,41179,41169,516,0,0,0,0,0,0,0,0
1776727637.3758748,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11764950092,17219881431,17982127,27319236,128225,0,0,0,0,0,0,0,0,0,0,0,0,35427247,35397185,35687,35675,73,0,0,0,0,0,0,0,0
1776727637.8759894,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11799687496,17254591701,18017086,27354166,129646,0,0,0,0,0,0,0,0,0,0,0,0,34737404,34710270,34959,34930,1421,0,0,0,0,0,0,0,0
1776727638.3761063,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11840682896,17295557596,18058295,27395352,130270,0,0,0,0,0,0,0,0,0,0,0,0,40995400,40965895,41209,41186,624,0,0,0,0,0,0,0,0
1776727638.876223,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11876110377,17330954774,18093995,27431026,130293,0,0,0,0,0,0,0,0,0,0,0,0,35427481,35397178,35700,35674,23,0,0,0,0,0,0,0,0
1776727639.3763356,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11917105214,17371920159,18135184,27472195,131785,0,0,0,0,0,0,0,0,0,0,0,0,40994837,40965385,41189,41169,1492,0,0,0,0,0,0,0,0
1776727639.8764513,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11952532839,17407317413,18170882,27507873,131822,0,0,0,0,0,0,0,0,0,0,0,0,35427625,35397254,35698,35678,37,0,0,0,0,0,0,0,0
1776727640.3765643,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11987270476,17442313941,18206341,27543628,133001,0,0,0,0,0,0,0,0,0,0,0,0,34737637,34996528,35459,35755,1179,0,0,0,0,0,0,0,0
1776727640.876679,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12028265507,17482993000,18247032,27583958,133035,0,0,0,0,0,0,0,0,0,0,0,0,40995031,40679059,40691,40330,34,0,0,0,0,0,0,0,0
1776727641.3767972,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12063693262,17518390228,18282735,27619637,134358,0,0,0,0,0,0,0,0,0,0,0,0,35427755,35397228,35703,35679,1323,0,0,0,0,0,0,0,0
1776727641.876912,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12104688381,17559355656,18323928,27660810,136010,0,0,0,0,0,0,0,0,0,0,0,0,40995119,40965428,41193,41173,1652,0,0,0,0,0,0,0,0
1776727642.377028,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12140116260,17594752800,18359635,27696477,136766,0,0,0,0,0,0,0,0,0,0,0,0,35427879,35397144,35707,35667,756,0,0,0,0,0,0,0,0
1776727642.8771408,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12174854135,17629463120,18394591,27731412,138320,0,0,0,0,0,0,0,0,0,0,0,0,34737875,34710320,34956,34935,1554,0,0,0,0,0,0,0,0
1776727643.377255,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12216539455,17671115491,18436536,27773334,140221,0,0,0,0,0,0,0,0,0,0,0,0,41685320,41652371,41945,41922,1901,0,0,0,0,0,0,0,0
1776727643.8773687,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12251277447,17705825797,18471495,27808267,140260,0,0,0,0,0,0,0,0,0,0,0,0,34737992,34710306,34959,34933,39,0,0,0,0,0,0,0,0
